0,2060802777,Sat Jun 06 19:36:25 PDT 2009,NO_QUERY,hellocarter,i swear cookout food is either disgusting or i have a sensitive. either way i feel sick ,-0.6081502476242545
4,1880811769,Fri May 22 02:35:29 PDT 2009,NO_QUERY,serialseb,"@nissandookeran lets search results be cached more efficiently by intermediaries, and the URI looks nicer ",-0.6389932814740563
0,1792349410,Wed May 13 22:52:50 PDT 2009,NO_QUERY,mrsnickhodge,"@dekrazee1 oooh, not good   Should go to doc and get checked for concussion - seriously!",0.4335326088397036
4,1975550410,Sat May 30 15:23:46 PDT 2009,NO_QUERY,jhoggie,All this talk from @jeanettejoy &amp; @teedubya about taking a nice Saturday nap is making me sleepy. Stop that! lol ,-1.275513173480743
0,1962917442,Fri May 29 11:55:19 PDT 2009,NO_QUERY,azstar165,"@Bri51NY Awww  that's no fun, did you take something?",0.8478945127073453
0,2265223192,Sun Jun 21 06:05:10 PDT 2009,NO_QUERY,SamanthaLRyan,Summer Solstice today...the sun's nowhere to be seen though ,0.49393246628950105
4,2181175142,Mon Jun 15 11:28:13 PDT 2009,NO_QUERY,iBrandonX68,OMG THANK YOU DAISY!!! Ahh i thought she was gonna keep him and i know she was but u can tell she made that decision atda last second. ,0.3383267054672577
4,2007241710,Tue Jun 02 12:21:25 PDT 2009,NO_QUERY,tinatait,"home and around, didint have to walk home  ",2.095974890050461
0,2240471884,Fri Jun 19 09:47:11 PDT 2009,NO_QUERY,karolynef,"I'm going to school, God saves me!!!!! ",1.189050829366193
4,1827568356,Sun May 17 10:59:20 PDT 2009,NO_QUERY,betsymartian,"@poorusher thanks, but the spiked latte is doing the job for now. ",-0.4645344831929662
0,1964541198,Fri May 29 14:24:04 PDT 2009,NO_QUERY,bimbler,@ChrisGBaillie aaaawwww wont yr brother blip things for you  LOL,-1.2442631692804347
4,2185578972,Mon Jun 15 17:35:35 PDT 2009,NO_QUERY,mojopooh,@shawnSFC-pahingi roel! ,0.7918218452256568
0,2253711865,Sat Jun 20 08:37:17 PDT 2009,NO_QUERY,tiredhigh,i just removed all my lotr posters.  my room is naked. it looks weirrddd....,0.9827569581589852
0,2187770199,Mon Jun 15 20:46:45 PDT 2009,NO_QUERY,novelbella,@halloannie Sorry about the lack of interview earlier. ,-0.36949497555874605
0,2191347530,Tue Jun 16 05:05:04 PDT 2009,NO_QUERY,hannie85uk,Such a sore throat! Need a good remedy to get rid ,-0.9152546340050615
0,1966556844,Fri May 29 17:59:11 PDT 2009,NO_QUERY,jordyw,"Movie night bc I have to work tomorrow.  Watching The Boy in the Striped Pyjamas. So far, it's a really good movie.",0.055579107969417764
0,1834147171,Mon May 18 01:48:39 PDT 2009,NO_QUERY,girlyghost,@David_Tennant nooooooo it wont be the same without david  good luck to him anyway x,0.6176514861614253
4,2049691028,Fri Jun 05 17:19:36 PDT 2009,NO_QUERY,LisRho,"@ediamond13 Yay, we be jammin we be jammin ya. Ladedade ",0.3429726129899525
0,2044512697,Fri Jun 05 09:28:04 PDT 2009,NO_QUERY,shortMonica,reformatting my resume while I wait for my interview... no work on set for me today!  ,-0.39822506591014734
0,2256217392,Sat Jun 20 12:26:23 PDT 2009,NO_QUERY,RebeccaDaily,if ya wanna sponsor me tomorrow because I don't have any sponsors   http://bit.ly/Ylhjx,0.27892029730771506
4,2002125995,Tue Jun 02 03:13:40 PDT 2009,NO_QUERY,kjgriffin18,@Curly_1977 aww thanks wow germany :o awesome I went to italy once haha going back this summer n england  ha,-0.3092491343902575
4,2057351902,Sat Jun 06 12:50:35 PDT 2009,NO_QUERY,ILuvJB715,"myyy teeth are squeeekyyy clean, thanks to the dentist ! ",-1.0447774023112573
4,1983743307,Sun May 31 13:44:57 PDT 2009,NO_QUERY,JapsterWolkyphi,just remembered she had a fucking twitter twat!~ ,-0.7214381445922134
0,2208372284,Wed Jun 17 09:07:01 PDT 2009,NO_QUERY,Tynesha,@davemidell  Lab report worth 30% of my class... I'm gonna do bad!,0.9298157414275854
0,2049397458,Fri Jun 05 16:48:35 PDT 2009,NO_QUERY,lwhitlach,@NathanFillion -looks like only beer or wine at Shiraz or Giraffe if you are in the UK ,2.218720056420954
4,1557555189,Sun Apr 19 04:48:43 PDT 2009,NO_QUERY,DKerswell,@McAdamBach oh Shane texted me about that yesterday! but i didnt reply! no im not gonna go! are youu? yay! twittering is cool! love you ,0.7294533654171012
4,2185555658,Mon Jun 15 17:33:27 PDT 2009,NO_QUERY,Gennystar,"@JBAPMASC HA HA.he spanked u!! I luv it!!!! Ok so u gotta post pics girl! MORE DETAILS like how was the book drive,Jordan up close? ",0.09950013862657217
4,1695923721,Mon May 04 07:14:38 PDT 2009,NO_QUERY,PRolivia,"@AndreasHale lol nah no swine flu for me bro. lmao what's ur schedule like this week, I need to catch up! ",0.14394741823335871
0,2295629806,Tue Jun 23 08:10:25 PDT 2009,NO_QUERY,Merebearrr,"Up...I still fai lat sleeping.  Doing absolutely nothing today. lol, sitting at home ftw.",1.9558125313363024
4,2060100625,Sat Jun 06 18:15:29 PDT 2009,NO_QUERY,Renee_KY,@arbonneteam Thank you. U do 2. ,1.5377558243356324
0,2252661151,Sat Jun 20 06:44:34 PDT 2009,NO_QUERY,sabrys,it's raining outside...sigh ,-0.9979985059213449
4,2060977558,Sat Jun 06 19:56:43 PDT 2009,NO_QUERY,KPtheOriginal,@Tanjareen What do you know about that Jack Rabbit product you sell on your site? Any 1st hand experience? ,-0.07422391903155107
0,1880743827,Fri May 22 02:20:35 PDT 2009,NO_QUERY,staynermc,"Unfortunately, the Hurricanes didn't claw back the &quot;temporary&quot; advantage they gave the Chiiefs ",0.22132185265957388
0,1979316384,Sun May 31 02:31:27 PDT 2009,NO_QUERY,january_moon,"Goddam that Little Big Planet level, I make it a little further every time I try, then I die again! ",0.4480928911055391
0,2175672513,Mon Jun 15 01:39:34 PDT 2009,NO_QUERY,C_Aranda,ugh stomach ache 2 many now and laters 4m the pinata  no mas,-0.07916305056130747
0,1759608350,Sun May 10 19:35:19 PDT 2009,NO_QUERY,Woahitsashley,god i hate scary movies ,-0.5460682838066114
0,2195348997,Tue Jun 16 11:00:45 PDT 2009,NO_QUERY,Vertigo1960,Just got  my car back from the garage € 713 poorer ,1.2696802244693355
0,1469527120,Tue Apr 07 06:39:04 PDT 2009,NO_QUERY,clairethomey,@HollyMVG I tried that.... didn't work.... ,0.15842711387391495
0,2063755562,Sun Jun 07 03:57:09 PDT 2009,NO_QUERY,NicholasDemo,Did I say I was sleeping? My 4 year old says different. ,0.26369138519546914
0,2055649593,Sat Jun 06 09:42:17 PDT 2009,NO_QUERY,CTJL,@Crtone my head hurts. ,1.826348284049684
4,1825200944,Sun May 17 04:46:40 PDT 2009,NO_QUERY,gemma_spinks,@BrianMcnugget yep i agree she sounded good. better then other times i've heard her. really excited for PCD nd GAGA friday now ,0.6285397880690679
4,1563756450,Mon Apr 20 00:07:45 PDT 2009,NO_QUERY,iHomeTech,@TofKTME Thank you for following me: I really apprecaite it! Looking forward to your tweets! ,1.3731021182740943
4,1685997140,Sun May 03 03:12:02 PDT 2009,NO_QUERY,LaylaNatalie,"@adaggio1 I've got a tattoo on my hand  do it, they look sick!",0.6765987461440292
4,1686930757,Sun May 03 07:14:55 PDT 2009,NO_QUERY,frogjumper01,?Happy Birthday to Me?  I need to buy a cake!,-0.9219728354942007
4,2069714155,Sun Jun 07 16:23:29 PDT 2009,NO_QUERY,DaveHamilton,"Small favors: on a full flight, it seems I have an aisle with one of the only free middle seats.  let's hope it stays that way.",0.0835139948172498
0,2247574616,Fri Jun 19 19:18:06 PDT 2009,NO_QUERY,jessica_mcnally,@aaron0lee i cant go to tbs anyways cause sarah's grad is that day at 4 ,0.1677931779432674
0,2187292327,Mon Jun 15 20:04:13 PDT 2009,NO_QUERY,MyDearest,"I've got sunburn on top of my sunburn, and my dental in the morning isn't making it any better. I miss Colton. &amp; still no sorry from you ",1.2696481666692316
4,1981884890,Sun May 31 10:05:21 PDT 2009,NO_QUERY,MorganLovesMJ,@SedzOz really? that would seem so strange to me... like it seems strange to you that we finish in the summer!  I'm used to it by now ,-0.467011032906428
0,1970788748,Sat May 30 05:12:54 PDT 2009,NO_QUERY,Ruzz99,"@KatiePunter I lent back, put my foot out as a counterweight and it slid up the sharp broken edge of my mirror.  why do I deserve it??",-0.320101595282123
0,2003113574,Tue Jun 02 05:54:26 PDT 2009,NO_QUERY,Portiaism,Really wishes money grew on trees ,0.8472748471984998
0,1694254394,Mon May 04 01:46:55 PDT 2009,NO_QUERY,leobarnes,"Wife gone to work  My plans? More presentation creation, Rock Band 2 and outside time (if sun shines!)",-0.7240289088291947
4,2005499503,Tue Jun 02 09:47:04 PDT 2009,NO_QUERY,CallingHouston,mmm Jack's Mannequin is perfect music for a day like this ,0.8495876316874376
0,2062673453,Sat Jun 06 23:56:34 PDT 2009,NO_QUERY,dessacrate,I feel like playing 'Tap Tap Revenge' now. ,1.9983264065028221
4,2175885147,Mon Jun 15 02:16:46 PDT 2009,NO_QUERY,CassiNicole,"&quot;that's when you know you have a good guy, when he is an ass to your best girl friend&quot; ",-0.42680726146869785
4,2191715430,Tue Jun 16 05:50:08 PDT 2009,NO_QUERY,FitnessFoodie,it's a beautiful morning and I had a creamy glass of Chocolate Shakeology!  Life is good ,-0.8164338434033536
0,1984396914,Sun May 31 15:01:40 PDT 2009,NO_QUERY,oootricia,ugh i feel sick to my stomach i think i ate something bad ,-0.15766362594295363
0,2069251702,Sun Jun 07 15:32:12 PDT 2009,NO_QUERY,StreetSenseEnt,Realizes that the list by ne-yo. Makes me think of a couple ex's and the good times ,-0.7693135225816065
0,2014371349,Wed Jun 03 01:18:30 PDT 2009,NO_QUERY,clauds,@rinaz hehe. do you do it twice? i do  hahaha.,-0.1213415496944971
4,2065462084,Sun Jun 07 08:38:42 PDT 2009,NO_QUERY,simplowdfan,@gigi4462 oh I know I so agree. However I like Rick/Steffy together now that Phoebe is gone. Phoebe will always be my fav with Rick ,-1.4688898346913108
4,1973742142,Sat May 30 11:44:43 PDT 2009,NO_QUERY,Caitiedarling,doesn't have the time or energy to waste on boys like that in her life. its her birthday and she is GOING to have fun ,0.12247899428587469
4,1991222235,Mon Jun 01 06:38:16 PDT 2009,NO_QUERY,Cindie_Stewart,Most people hate monday's but it's my boss's day off so i like em ,-1.2005628072536225
0,1962895372,Fri May 29 11:52:52 PDT 2009,NO_QUERY,DJStreamline,"Ppl who smoke pot, are so f . . .n stupid. An instant turn off. drugs in general. why? seriously! ! ! why? ",2.1066963392342597
4,2189498519,Tue Jun 16 00:10:25 PDT 2009,NO_QUERY,corrinasmith,Just been visited by a woodpecker ,0.9062301708507626
0,2221861186,Thu Jun 18 06:07:14 PDT 2009,NO_QUERY,HollieElder,has become slightly addicted to facebook farm town ,-0.292279157628531
4,1997442678,Mon Jun 01 16:51:30 PDT 2009,NO_QUERY,veralyn,"@augafaerie it's not &quot;weird,&quot; it's awesome. ",0.2923724825716813
0,2265435352,Sun Jun 21 06:34:37 PDT 2009,NO_QUERY,ariesta1988,"Vettel did a really GREAT job!! i feel happy for him now. bad day for alonso, though ",-0.5205265885141025
4,2015830237,Wed Jun 03 05:36:37 PDT 2009,NO_QUERY,danascool,@helloimmiranda i always talk back to dora. and ok just come over here ,-0.5851808549851037
0,2178341450,Mon Jun 15 07:33:33 PDT 2009,NO_QUERY,DeeSparkman,missing people ,0.6029067332402713
4,1972563655,Sat May 30 09:27:42 PDT 2009,NO_QUERY,CHRISTINE__B,@sweetblyss YES!!! I HAD TO &quot;NOTEBOOK&quot; THIS YOUNG FELLOW OF MINE!! ,-0.5449146905426171
0,2072072806,Sun Jun 07 20:21:15 PDT 2009,NO_QUERY,ubiquitousmixie,@sistakga that's what i was drinking before my stomach got upset ,0.8418494503437545
4,1880913713,Fri May 22 02:57:05 PDT 2009,NO_QUERY,SamuraiMoose,On the train to Boston! Anime Boston here I come ,0.07682128224677769
4,1971330902,Sat May 30 06:50:41 PDT 2009,NO_QUERY,x3missLautner,"@souljaboytellem i LOVE your track, Kiss me thru the phone  your COOL.",-1.4292674050637602
4,1968680444,Fri May 29 21:58:11 PDT 2009,NO_QUERY,zarazombie,watching The Zen of Screaming  Melissa Cross FTW !,1.6782261261587763
0,2301052749,Tue Jun 23 14:56:18 PDT 2009,NO_QUERY,apexminder,Bored to fucking tears!!!!  ,0.20548737019221053
0,1966211483,Fri May 29 17:20:13 PDT 2009,NO_QUERY,jasminenicole26,so i have like no more friends it's kinda sad ,-0.8133077243130675
4,1793932854,Thu May 14 04:27:31 PDT 2009,NO_QUERY,meeks_is_beast,Omg haven't tweeted in a while!!! Getting ready for school happy Tuesday!! 11 days of school left!! ,0.26297362925825785
4,1835957013,Mon May 18 07:05:30 PDT 2009,NO_QUERY,mkogon,@TobyDiva you will need to come on in and meet &quot;lilly&quot; that is the pony's name ,-1.127053499945018
4,2190033635,Tue Jun 16 01:34:46 PDT 2009,NO_QUERY,niikamonroee,"@ariixarii somebody been love tweeting all nite  aww, whose dee gyal",0.5321016686195975
0,2323856908,Thu Jun 25 01:39:47 PDT 2009,NO_QUERY,EmmyJL,Just finished her book and is now bored on the train ,0.03812874595181519
4,1834315300,Mon May 18 02:27:51 PDT 2009,NO_QUERY,bellaLFC,"@f_torres09 that trophy home to Liverpool next season, right? ",-0.3788984875388402
0,1793076147,Thu May 14 01:16:53 PDT 2009,NO_QUERY,marlene_,have just discovered that my almost brand new tart pan was left at the old house. this probs means someone else has already claimed it ,0.5393821184436455
0,1986516533,Sun May 31 18:56:42 PDT 2009,NO_QUERY,guitarpoet,Gmail is  too slow when attach a 6M file. ,0.38388814203186705
0,2002980424,Tue Jun 02 05:37:04 PDT 2009,NO_QUERY,AdamJG142,Has tonsils that are so swollen they are touching each other ,-0.27750125188941843
4,1980006081,Sun May 31 05:20:58 PDT 2009,NO_QUERY,froant,@karlrove watched u on f&amp;f couch and buddy was cute and u looked so relaxed and at ease i didnt reliaze that u and james are so chummy ,0.18874235933606254
0,1833345458,Sun May 17 23:00:14 PDT 2009,NO_QUERY,jerrycchen,Car trunk latch is NOT working...  Can't get stuff out... Have to wait 'til tomorrow ,-0.19229930252272714
0,1962191785,Fri May 29 10:39:58 PDT 2009,NO_QUERY,ilfiore,"Have ordered the cuuutest invitations for my new niece�s Christening, and they just arrived back in SA.  Sorry that I wont make it myself ",0.2157576544302128
0,1976497732,Sat May 30 17:31:13 PDT 2009,NO_QUERY,asbuchanan,Larry's out for the night at a Halo party with the guys- I'm at home relaxing and watching movies- I wish I was going out too ,0.9092623009378207
0,1964789322,Fri May 29 14:48:33 PDT 2009,NO_QUERY,Chelltune,Just dropped my new mobile down the loo.  Fingers crossed it works as I still have 17.5mths left on the contract ,-0.13260335574136745
0,2179595604,Mon Jun 15 09:19:11 PDT 2009,NO_QUERY,kel_jo,doesn't understand twitter! ,0.8468469485882945
0,2044122893,Fri Jun 05 08:54:12 PDT 2009,NO_QUERY,yara101,twitterGadget= horrible ,0.9418611090980672
4,1832836991,Sun May 17 21:37:06 PDT 2009,NO_QUERY,fbabytv,@Votney_925 hey there dude! ,-0.2575436595325711
4,1997678367,Mon Jun 01 17:16:05 PDT 2009,NO_QUERY,djbrandigarcia,Maaaaaannnn!  Whatchall know bout some tostones? Yummy!!  http://twitpic.com/6fnpl,0.7193118803203059
4,2000631081,Mon Jun 01 22:33:48 PDT 2009,NO_QUERY,angelicarrr,Watching the hills ,-0.6306631098937571
4,1563492557,Sun Apr 19 23:02:43 PDT 2009,NO_QUERY,amazing_grace13,Nite nite tweeties.  Catch ya on the flip side. ,0.7280092531109338
4,1985575533,Sun May 31 17:22:07 PDT 2009,NO_QUERY,lizziiee,Watching Bride Wars ,-0.2564749481661809
4,2003180570,Tue Jun 02 06:02:29 PDT 2009,NO_QUERY,nikcoates,"Yummy! Orange Juice  Woop! Credit Card = Up to date, Electric bill = Up to date, Phone bill = In credit!",0.5661471456673437
0,1559185689,Sun Apr 19 10:29:15 PDT 2009,NO_QUERY,Deejay1991,"Going to go sit in the lounge room, watch tv, watch the sunrise in the backyard then call Katie. Night to all who can sleep, feel special ",-0.5431963883759859
4,1882337186,Fri May 22 06:41:19 PDT 2009,NO_QUERY,xLunox,@bobgorila I've seen that demo. It hurt my brain!! D: Quite pretty though. ,-0.12188584556262506
4,1957227290,Thu May 28 23:53:01 PDT 2009,NO_QUERY,jarikas,@TadekChavez Hmm... looks interesting! ,0.045801513945479266
0,1965937911,Fri May 29 16:49:17 PDT 2009,NO_QUERY,mstultz,@UKTeresa You've made me look at old pictures of my cats.  I want them to be kitties again ,1.2143695786425348
0,1981789957,Sun May 31 09:53:53 PDT 2009,NO_QUERY,xeniaschiptsova,I want to fell in love  I was in love so long ago and just once.. I'm going to feel like a snow white queen,0.7707288140544855
4,2014045287,Wed Jun 03 00:18:03 PDT 2009,NO_QUERY,chickuchicki,listening to classical guitar. good for my work mood ,-1.9607597081877375
0,2263603125,Sun Jun 21 01:16:24 PDT 2009,NO_QUERY,MiseryXchord,"@deathriot oh, no! This guy wasn't my husband &amp; isn't my kid's dad... I have a psycho stalker who thinks GOD told him he was!!! ",0.6801382742510055
4,2174986661,Sun Jun 14 23:48:04 PDT 2009,NO_QUERY,Detriot0,noooooooo the magic lost it should've been the cavs in the finals. Kobe - Lebron woulda been good ,0.8899100070906755
0,2262646116,Sat Jun 20 22:56:07 PDT 2009,NO_QUERY,Amandybee_,Why is my phone such a piece? It always freezes and deletes Everything! Just wooorrkk!!! ,0.6902251978142938
0,2050963565,Fri Jun 05 19:36:45 PDT 2009,NO_QUERY,MizzDiva08,Just got off of work and Im kind of bored ,-0.2717197093721592
0,1793869957,Thu May 14 04:15:39 PDT 2009,NO_QUERY,phillis,@annieoliff not good  used to get that wne i was younger  sucks ass,-1.0554523716483495
4,2174821295,Sun Jun 14 23:23:42 PDT 2009,NO_QUERY,sarahbythesea,@lprofeit baby is a whiny entitled lliTle bitch. Elle sets a goal and works hard for it. It's one of my fav movies ,0.8085943359582731
4,2066319902,Sun Jun 07 10:17:45 PDT 2009,NO_QUERY,thisgoeshere,@Ilkee yes! you should! its hilarious! ,0.7415722748210947
0,1793242735,Thu May 14 01:56:04 PDT 2009,NO_QUERY,meghannicoleee,just woke up with the worst headache ever. and cant go back to sleep ,0.4151921870308529
0,2257498821,Sat Jun 20 14:26:02 PDT 2009,NO_QUERY,briaquinlan,arg! about my proofer being away ,1.3322302720387291
4,2052354051,Sat Jun 06 00:27:01 PDT 2009,NO_QUERY,leenexp,"@zulfadly, HOI! im serious. haha hey ",0.47721665417828296
0,1991165647,Mon Jun 01 06:31:45 PDT 2009,NO_QUERY,koolrazychic,hi folks !!!! its been a while ,-0.6520827726956088
4,1989085979,Mon Jun 01 00:17:58 PDT 2009,NO_QUERY,0ladyb0,@superficialgirl  they are my fav combo for summer !!,-1.016337060372876
0,2288713802,Mon Jun 22 19:31:16 PDT 2009,NO_QUERY,fordchick27,so im broke     cooking dinner now,-0.656868204492218
