0,1999910862,Mon Jun 01 21:02:53 PDT 2009,NO_QUERY,lauraLdiaz,at home and NOT ready for school to start tomorrow ,-0.1587228849976809
4,2174584404,Sun Jun 14 22:51:50 PDT 2009,NO_QUERY,shanedawson,COMMENTS now open on my second channel  http://www.youtube.com/user/ShaneDawsonTV2,0.597270442996064
0,2015762386,Wed Jun 03 05:27:35 PDT 2009,NO_QUERY,yamstersg,@OMGBubbles_x i did remember! i have just been busy and ohhh ,-0.6916447695676886
4,1998330888,Mon Jun 01 18:22:23 PDT 2009,NO_QUERY,D_Paswell,Everything just seems to always work out for me. Optimism ,1.056730748173127
4,2052029218,Fri Jun 05 23:27:18 PDT 2009,NO_QUERY,leanne_williams,It's my paddle night!! Alpha love ,-0.008338450590833402
0,2329057090,Thu Jun 25 10:17:58 PDT 2009,NO_QUERY,XoAngelJenn36oX,"it was so nice and sunny this morning, and now the sky is like pitch black  i wanted to go swimming today!",0.34518141660416657
0,2058854545,Sat Jun 06 15:45:39 PDT 2009,NO_QUERY,NickeyBaby,is back home as she doubts that Captain Kirk will make an appearance any time soon ,-1.856341618009028
4,1969614016,Sat May 30 00:36:54 PDT 2009,NO_QUERY,ayanchakraborty,@shefaly Morning shefaly..the sun's always blinding..its the level of shade that you have that makes it bearable/nice ,-0.6484541554001367
0,2205104596,Wed Jun 17 03:58:17 PDT 2009,NO_QUERY,m0se,@buchmamsell the article seems to be removed or wrong url ,-1.730296244214827
0,2326739525,Thu Jun 25 07:26:51 PDT 2009,NO_QUERY,RacheeRoo,"@DannielleJ_K ahahaha  ahh well, hope youz enjoying your meals nom nom x",0.40231633724206045
0,2181890310,Mon Jun 15 12:26:13 PDT 2009,NO_QUERY,StephBizzarro,@ShannaOConnor Well now it is. It won't make up its mind. ,-1.8513102734927127
0,2296584862,Tue Jun 23 09:21:54 PDT 2009,NO_QUERY,xjaymarie,ugh go away! get the fuck out of my life. ...please? ,2.605009287754943
4,1691824357,Sun May 03 18:41:14 PDT 2009,NO_QUERY,ninjachristine,"Nothing happened when i tweeted myself :| @Amberrrlynn i love you, too! And, now i'm texting you. ",-1.737544463408964
0,2300592669,Tue Jun 23 14:20:35 PDT 2009,NO_QUERY,pedelman,my eyes hurt ,-0.14003664161276613
0,2212939692,Wed Jun 17 14:43:47 PDT 2009,NO_QUERY,cabri,@bantamspectra Hey! I posted at least three times! and not just retweets.  Are you sure you're doing it right?,0.43661094089908464
4,2048071503,Fri Jun 05 14:37:07 PDT 2009,NO_QUERY,Gabby_409,Got Kelly listening to some 'Black Tide' today -I think she liked it  ,-0.4260734547319899
4,1970065487,Sat May 30 02:18:43 PDT 2009,NO_QUERY,pavlakis,great stuff. I just got an extra 10% off at Millets.co.uk using 'next10'  code (no quotes)   ,0.36851806252745145
4,2178669740,Mon Jun 15 08:02:20 PDT 2009,NO_QUERY,kirsche,"doesn't want to go to work, but is optimistic because she has tuesday + wednesday off. ",1.1093040674980457
4,2062159771,Sat Jun 06 22:29:08 PDT 2009,NO_QUERY,lynnxoxo,bedtime  and thinking about how I definitely want to hang out with Tony more ;) lol he's good eye candy HAHA,1.116313926932386
4,2016762577,Wed Jun 03 07:19:13 PDT 2009,NO_QUERY,brokeNADINE,i gots my spiderbites  and some nice sunburn (N),-0.5826946571920025
4,1557001171,Sun Apr 19 01:27:56 PDT 2009,NO_QUERY,nataliedj,"@halia share it with us, we'll help you decide ",-1.5773686725934788
4,1996255745,Mon Jun 01 14:47:03 PDT 2009,NO_QUERY,luchalibrarian,"@Hurrigirl If it was a co-worker you liked, go for it! Might be nice to get out of the house, even for an hour. ",2.111601883671254
0,2221915658,Thu Jun 18 06:12:31 PDT 2009,NO_QUERY,chenginfamous,Your heart is made of STEEL. ,1.530933452853163
4,1691381243,Sun May 03 17:44:10 PDT 2009,NO_QUERY,screamingeagle1,@LatinaLeader Aurelia: You're quite welcome   I hope you have a GREAT week. ,1.0762914002801751
0,1974317976,Sat May 30 12:53:04 PDT 2009,NO_QUERY,Sharonissick,I'm very cold! ,0.0848212231865533
0,2258645913,Sat Jun 20 16:15:51 PDT 2009,NO_QUERY,effinl0vely,@TiaMowry that is beautiful!  very happy for u!!,0.9346140899347752
0,1993678199,Mon Jun 01 10:45:37 PDT 2009,NO_QUERY,StarbucksTink,eep! running late! no time to make the pink hair look pretty ,1.1206801267114472
4,1970460123,Sat May 30 03:57:29 PDT 2009,NO_QUERY,EChartofilis,all-nighter tonight ,-0.7054109532613315
0,2185165829,Mon Jun 15 16:59:06 PDT 2009,NO_QUERY,mads2212,Being sick totally sucks. ,1.4680442031185963
4,2000535021,Mon Jun 01 22:20:10 PDT 2009,NO_QUERY,CoreyMarcath,going to bed goodnight ,-2.058897839655688
0,2001130947,Mon Jun 01 23:56:05 PDT 2009,NO_QUERY,ttwww,"Bouchons A25 again, le big retard au bureau ",-1.4516164269628933
0,1551169111,Sat Apr 18 08:19:47 PDT 2009,NO_QUERY,sadiemaeg,sitting in an apartment in san francisco and wishing i was at home ,1.1210211422370133
4,1974119678,Sat May 30 12:28:53 PDT 2009,NO_QUERY,lilseverin11,going to Fox's graduation! ,-1.0659795912973986
0,2324824166,Thu Jun 25 04:07:55 PDT 2009,NO_QUERY,treeeuh,"deliberating on whether to save up for a new camera, or for a laptop  but i want both!",0.39406601186426427
4,1963996958,Fri May 29 13:34:03 PDT 2009,NO_QUERY,NakedIsBetter,I bought a tee-shirt this evening. ALL YOU NEED IS ROCK ,1.7902645009909914
4,1881395619,Fri May 22 04:32:19 PDT 2009,NO_QUERY,clarewalpole,"@hubmum just the thought of those needles makes me feel woozy, well done you! Get your flights booked for August  x",0.5453156134856141
0,1827810547,Sun May 17 11:29:46 PDT 2009,NO_QUERY,bellab12,@amynicola_ox Nope.    I think they really just don't send it to the US.  Oh well!  What's your interview for?,0.7063294929798283
0,2184508837,Mon Jun 15 16:00:51 PDT 2009,NO_QUERY,myonlyeverglow,"@meridian_star Yeah, it seems that's about the ONLY way to avoid them ",-0.5908825836978817
4,1979476406,Sun May 31 03:12:40 PDT 2009,NO_QUERY,rayjohnz,"@lynne08_ haha! You'll also have your time, I mean, we'll alos have our times! lol! ",-1.1702946291665335
4,1965659663,Fri May 29 16:18:45 PDT 2009,NO_QUERY,JeffHardyFan02,@JEFFHARDYBRAND Welcome to twitter....I'm so excited you decided to join...  ,0.0729559468855273
0,1759052206,Sun May 10 18:21:10 PDT 2009,NO_QUERY,jmorrill,Really itching to try the new Direct2D API.  Too much work to do before play ,1.55820370789401
0,2302271223,Tue Jun 23 16:34:31 PDT 2009,NO_QUERY,evil_cackle,@Allieandra DON'T DO THAT can't you see i don't have much cake left??? ,-1.023893304158444
0,2050839667,Fri Jun 05 19:23:12 PDT 2009,NO_QUERY,kim73sc,"He's had a long,bad day, and is tired....my party is pooping... ",0.35417419562341795
0,2186687281,Mon Jun 15 19:11:33 PDT 2009,NO_QUERY,candicelovesyou,@crazytales how mean  I hope u have a good bday though.,-1.2524953456242165
0,2059649890,Sat Jun 06 17:21:30 PDT 2009,NO_QUERY,Rach_x13,Just in and found a huuuge spider on my wall!! :S Dads in his bed so theres noone to kill it!!! ,-0.8852617552013085
4,2070974900,Sun Jun 07 18:37:08 PDT 2009,NO_QUERY,DamnBoom9,@SelenaJoey Good Luck Joey  -Alexx,1.7461207648293784
0,2249861209,Fri Jun 19 23:10:23 PDT 2009,NO_QUERY,NAKEDdmblauren,Ugh! I can't sleep and I have to wake up super early ,1.2604095961375472
0,1963230542,Fri May 29 12:24:27 PDT 2009,NO_QUERY,christina123455, i got yelled at 4 helping the cats by my neighbor,0.5038665952254467
0,2226218299,Thu Jun 18 11:40:49 PDT 2009,NO_QUERY,BeckyMaria,Watching Cosito (dog) while he's having another seizure so he dosent fall or get hurt  poor boy.,-0.2609369054921054
0,2059486253,Sat Jun 06 17:01:52 PDT 2009,NO_QUERY,rickdelgado,@jennidi That stinks....saw one myself a few weeks back. White sheet and everything ,-0.2705205963790309
4,2067088775,Sun Jun 07 11:43:35 PDT 2009,NO_QUERY,elysiabrooker,@tomtravel2 Awesome! I look forward to your tweets! I looooove to travel ,-1.4311455804080326
0,2214921270,Wed Jun 17 17:25:17 PDT 2009,NO_QUERY,Rakooda,Too much shit going on... I need a fkn break ,-2.028474309373556
0,2258158739,Sat Jun 20 15:28:45 PDT 2009,NO_QUERY,toluju,@stevebrewer That was pretty gruesome. ,-0.18055611106777525
4,1995508218,Mon Jun 01 13:36:09 PDT 2009,NO_QUERY,IngaFlaminga,"chatting, listening to music and phoning with my best friend ",1.0576099295511545
4,1976501485,Sat May 30 17:34:18 PDT 2009,NO_QUERY,Loveee_Holly,@ImaBADDiEE I got me a background already ,0.7330984802755965
0,2184981062,Mon Jun 15 16:42:23 PDT 2009,NO_QUERY,abba_ks,"@WeeLaura BTW, my brain isn't working. I am incapable of understanding wit, intelligent or pithy comments. And irony? beyond me 2nite... ",0.5582583772589769
4,1957584944,Fri May 29 00:57:51 PDT 2009,NO_QUERY,babyhartmann,"Waiting for the Doctors to examine her and decide what to do. Por enquanto, s� escutando o cora��zinho ",1.4126702877023058
4,2059999634,Sat Jun 06 18:03:43 PDT 2009,NO_QUERY,mattsmiles,Eating dinner at 10th &amp; Mass with this girl  http://yfrog.com/5d3plj,1.0686782524047769
0,2002610930,Tue Jun 02 04:42:13 PDT 2009,NO_QUERY,Ldycolorful,"WOW&lt; Mr Tweet working for me, I have alot of new followers.........what a day. More blessings..Need to catch up, Big Surgery on Thursday. ",0.3540210936310206
4,1680348998,Sat May 02 11:28:35 PDT 2009,NO_QUERY,DrtyDncnDevil,they have a myspace as well....NKOTB is their top friend....imagine that. ,0.10163889248681897
0,1881187593,Fri May 22 03:53:30 PDT 2009,NO_QUERY,Iva_LJSH,Off to do some exercise! ,-0.7169673564957584
4,1990387726,Mon Jun 01 04:44:01 PDT 2009,NO_QUERY,daysparkle,"nightt, going off to do some history. let's hope tomorrow, another new moon trailer magically appears! or better yet, the whole movie! ",2.218274150442725
4,2053016443,Sat Jun 06 02:56:30 PDT 2009,NO_QUERY,Matt624,@Pink i just saw an add on rove and that the great Pink is on it hope you have fu ,-0.5970816202099023
0,2266064892,Sun Jun 21 07:50:19 PDT 2009,NO_QUERY,SpiderDavey,My 'best' friend bails on my birthday. w00t. ,0.8322149681685941
4,1972824890,Sat May 30 09:57:34 PDT 2009,NO_QUERY,sherrimedlo,"Have to find a new source for my summer mini skirts!, last batch all look the same, new summer, new style I say ",-0.45584088899070757
4,1980868667,Sun May 31 07:52:38 PDT 2009,NO_QUERY,MissCocoBelle,@augustmajor ! my teeny tiny fwend ! ,-1.488045310785463
4,2181100869,Mon Jun 15 11:22:06 PDT 2009,NO_QUERY,_JAYsee,walkin to baileys house  im so glad i didnt go todayy!,-0.5514560925992106
4,2017265155,Wed Jun 03 08:06:54 PDT 2009,NO_QUERY,amyshand5,@missychristine http://twitpic.com/6j7of - aww very cute ,1.0316775919893415
0,1985816482,Sun May 31 17:49:46 PDT 2009,NO_QUERY,slanoue,So annoyed because someone gave my last pieces of good cheese to the dog! ,0.6712533895076677
4,1994337230,Mon Jun 01 11:46:48 PDT 2009,NO_QUERY,nathanfolkman,@perryhewitt What is the Latin word meaning truth? Thank you Jesuits! ,0.4442027575342619
0,2222885410,Thu Jun 18 07:34:15 PDT 2009,NO_QUERY,fliur,missing everyone already!!  &lt;3,-0.10951832338665354
4,1968678305,Fri May 29 21:57:54 PDT 2009,NO_QUERY,m_torres11,Hanging out with chevelle  staying in tonight.   http://twitpic.com/68ln3,0.5029898323768665
0,2199406107,Tue Jun 16 17:27:20 PDT 2009,NO_QUERY,lydiamorris,http://twitpic.com/7l01r - Pretty intense skies here in the SAV....hailstorms until 9:15 ,0.6034553319742063
4,2193429273,Tue Jun 16 08:26:49 PDT 2009,NO_QUERY,katie_fruitcake,I'm back.  ooh it was so cool again. ,-0.6734420135369276
0,2246233142,Fri Jun 19 17:17:22 PDT 2009,NO_QUERY,CamiRose,@Bree0879 Sucks doesnt it? I will just be paying a ton i think  ~*Cami*~,0.15874584343393378
0,2047048459,Fri Jun 05 13:04:28 PDT 2009,NO_QUERY,fearless__,"@selenagomez oh sel I'm so sorry  please, don't think about the past, U don't deserve to suffer. U are amazing and you've our support &lt;3",2.394133542779154
4,1974851598,Sat May 30 13:57:13 PDT 2009,NO_QUERY,chrisyoungken,susan boyle is gutted. LIKE A FISHHHHH! ,0.516878833386217
0,2006459542,Tue Jun 02 11:11:58 PDT 2009,NO_QUERY,liddyx,"@xnuny yeeeah, a lot! ",-1.420002613996274
0,2177554063,Mon Jun 15 06:18:31 PDT 2009,NO_QUERY,brandieeckert,Blah it's a Monday again ,0.4301257054231202
4,2046242115,Fri Jun 05 11:53:53 PDT 2009,NO_QUERY,sallymander,@iheartreading thanks! time flies ,-0.6243940913236062
0,2189722535,Tue Jun 16 00:44:26 PDT 2009,NO_QUERY,The_PowderRoom,@tynedaile I love you and your hatty hats too! So sorry I didnt get to see you before you went ,0.5780944615679159
0,2248081032,Fri Jun 19 20:04:20 PDT 2009,NO_QUERY,paintmeasunrise,passing out since i dont feel so good ,1.7378117909289754
0,1980713548,Sun May 31 07:29:06 PDT 2009,NO_QUERY,ndean18,beautiful day today!!! but sat indoors as i think ive got a bit too much sunburn than i can handle ,0.7813728676861361
0,2264813082,Sun Jun 21 05:00:51 PDT 2009,NO_QUERY,BronteCon,i believed in something.. i got my hopes up. all this to be disapointed in the end. ,-1.0751122681059837
4,2189848817,Tue Jun 16 01:04:14 PDT 2009,NO_QUERY,spwc,"@EmilyAM woo looking forward to seeing you there Emily  Sure just bring your brolly, free raincoats handed out if it rains ;)",0.10948986575664849
0,2299614928,Tue Jun 23 13:08:00 PDT 2009,NO_QUERY,kb4332,So sad I'm working on such a glorious day! ,-1.8412257146964464
4,2175807500,Mon Jun 15 02:03:23 PDT 2009,NO_QUERY,carinagoanimate,check out this funny movie  http://bit.ly/Cwkjb,0.3166296144835714
0,2282339720,Mon Jun 22 11:14:39 PDT 2009,NO_QUERY,tatianalovesAAR,im officialy depressed ,0.9694966277136763
4,1967943044,Fri May 29 20:29:22 PDT 2009,NO_QUERY,shmuffs,Just bought tickets for vegas in sept!! ,-0.17637002034731103
0,2235048145,Fri Jun 19 00:18:40 PDT 2009,NO_QUERY,Shaha44,@abadgolfer lol lol lol! Nerd is right. We had a cop follow us home  I think we both peed a little...,-2.2960591708144418
0,2265745319,Sun Jun 21 07:13:31 PDT 2009,NO_QUERY,alexjayleen,I wish life had a fast forward button! ,-1.6991656388329937
4,1983398379,Sun May 31 13:04:50 PDT 2009,NO_QUERY,Sammie4Sparts,"@Dannymcfly come home and never leave us again. say hi to harry from me, ",0.6014723631277027
4,1559451837,Sun Apr 19 11:10:34 PDT 2009,NO_QUERY,Vivaliscious,"(Have a glorious week filled w/limitless potentiality, be blessed,aware of the love in your life &amp; in yourself &amp; just BE. I love you. xox ",-1.0393752939448335
4,1989163522,Mon Jun 01 00:33:32 PDT 2009,NO_QUERY,PRMurphy147,"@samishamieh Man, ease up on the Miller. The thriller about Tiller is making me iller. Gonna need pain killer &amp; put my head on my piller ",-0.015473527326238034
4,1999339945,Mon Jun 01 20:02:58 PDT 2009,NO_QUERY,JenWojcik,@KateBuckJr K...just makin' sure...gotta look after mah gurls ,0.27036890812209713
4,1694567910,Mon May 04 03:12:35 PDT 2009,NO_QUERY,MollyKelly_,@kayla314 ahhh ikr! he's the cuteset thing ever  Plus it reminds me of twilight which is good cause I looooooove it so much!!,-0.5611096264808886
0,1972134109,Sat May 30 08:37:46 PDT 2009,NO_QUERY,xxfiizzayxx,@dougiemcfly  .. caught mine lol,1.2008162063164338
0,2015981935,Wed Jun 03 05:56:08 PDT 2009,NO_QUERY,christinemadray,"$100 to get a outfit, I'm tired, and don't feel like going out ",-1.3773827352926749
4,2001617130,Tue Jun 02 01:29:06 PDT 2009,NO_QUERY,hcouvreur,@on_point one of many it turns out ,0.6356285108311808
4,1980999542,Sun May 31 08:10:53 PDT 2009,NO_QUERY,KirstyBurgoine,went to sainsbury's to get something for tea tonight. Came home with Ben and Jerry's cookie dough ice cream. An excellent choice I think! ,1.0278268641595858
0,2177001154,Mon Jun 15 05:14:12 PDT 2009,NO_QUERY,nataliedegori,"going to go have a shower and read H.D chapter in bed, cant wait ",-1.626835572499995
4,2015075347,Wed Jun 03 03:37:23 PDT 2009,NO_QUERY,gisellesim,oh jakarta. yupyup.  even though I never been there.,2.7367811510737954
0,1982725742,Sun May 31 11:46:46 PDT 2009,NO_QUERY,phishgirl,had  a great afternoon with the family and ALL the dogs... don't wanna go to work now  ,-1.4975926820432373
4,2064742015,Sun Jun 07 07:03:34 PDT 2009,NO_QUERY,MariaJEchelon,@Erock2106 30STM have wrote that HURRICANE is almost done..and us have to be ready!! ,1.7230355947214395
4,1551714532,Sat Apr 18 09:47:06 PDT 2009,NO_QUERY,djerockalypze,@ConciseKilgore I'm sitting at the table having breakfast with &quot;mama&quot; rocka  HOG not included,0.6090992150983544
4,1986473159,Sun May 31 18:52:56 PDT 2009,NO_QUERY,KidsandCakes,@sprittibee I need movie recommendations for surgery recovery...let me know if you like Benjamin Button! ,0.2029787853086385
4,2051578514,Fri Jun 05 22:20:16 PDT 2009,NO_QUERY,wizbiff,@CSI_PrintChick I think I can wait ,-0.36084085846942493
4,1834526204,Mon May 18 03:16:14 PDT 2009,NO_QUERY,RayZorback,"@KenAbney  well, I paid the million to watch. it was worth it.  thanks for the link. #24 had an AMAZING ride... great race.",1.2362179471779793
0,2177927072,Mon Jun 15 06:55:45 PDT 2009,NO_QUERY,essenceshamari,@lexsob why would u do a thing like that? ,-2.123319255648573
4,1684873181,Sat May 02 22:18:41 PDT 2009,NO_QUERY,bethahop,"@timTech You mean besides JMay (x5)?  Paul McCartney, James Taylor, Jason Mraz, Amos Lee, Mason Jennings, etc. and Death Cab in 19 hours!!",0.6788371903688913
4,1967678208,Fri May 29 20:01:11 PDT 2009,NO_QUERY,xmellyssax,@SOREband yeah. i'm waiting ,-0.22001042532212584
0,1999523139,Mon Jun 01 20:22:00 PDT 2009,NO_QUERY,ShawnsOtherSide,"Well I'm angry  technology,my router is playing games with me and there is only so much that I can handle before...Calm down,ok this sucks",-1.009402968434976
0,2326296949,Thu Jun 25 06:50:28 PDT 2009,NO_QUERY,alexandra_orr,Idk what to do today ,-0.9468868787851153
4,1989612396,Mon Jun 01 02:10:29 PDT 2009,NO_QUERY,davidestevens,@bennycrime Ever leaned over and said &quot;Could you just turn back a moment...&quot;? ,0.06042141144064101
0,1932436969,Tue May 26 21:28:00 PDT 2009,NO_QUERY,surrahgee,Just got home from the gym. Feeling nauseated n lightheaded. Not sure y. I didn't even work out hard.  Oh well. Sleep time after shower...,-0.12439492744812466
0,2300592010,Tue Jun 23 14:20:33 PDT 2009,NO_QUERY,AriSandcheeze,awww  last performance tonight. bitersweet goodbye,-0.22710060603384175
0,2193530053,Tue Jun 16 08:34:58 PDT 2009,NO_QUERY,obliviousalone,@nyaazorz I'm going to be at south  At least you're at Main and Anni is coming back today!,0.28214390317727883
0,2208226843,Wed Jun 17 08:56:19 PDT 2009,NO_QUERY,MadisonApril,Does anyone have an extra AT&amp;T cell phone I can have/borrow please??  This is frustrating me!! baaahh.,-0.2091119206506531
4,2053442468,Sat Jun 06 04:34:13 PDT 2009,NO_QUERY,msalonen,@JamesMW78 but she does have better rack! ,0.044186677991849645
4,2066974820,Sun Jun 07 11:31:02 PDT 2009,NO_QUERY,Jahroahm,Is headed out to arbys and back.  Text messages would be nice.,0.4092741859048503
4,2062304025,Sat Jun 06 22:51:37 PDT 2009,NO_QUERY,alyscia54,yes we are quite amazing  @Jonasbrothers,-0.07068454503790243
4,1999002408,Mon Jun 01 19:28:44 PDT 2009,NO_QUERY,SweetTartelette,@MeleCotte ex British BF had the best  Got a whole load of them but no one gets them here except B.,-0.8775319017437909
4,1970198479,Sat May 30 02:51:46 PDT 2009,NO_QUERY,Abbie12,"@brainbeam Yeah, I heard she'll get married soon. I'll not forget the gift. I am thinking nga what to buy na handy yet very nice. ",-1.2604276870547078
0,2177320205,Mon Jun 15 05:53:36 PDT 2009,NO_QUERY,earthxplorer,@WendyGYoung I'm not sure why the pics aren't showing up ,0.2903878211419673
4,1991295826,Mon Jun 01 06:46:38 PDT 2009,NO_QUERY,TwinHappyJen,"@brandibest Oh sure! I was just about to DM you to tell you, you can just DM me your info! ",-1.193874653593121
4,1824201031,Sun May 17 00:25:06 PDT 2009,NO_QUERY,traxylee,@Violetlilly That was great! Thanks! I haven't played that in years!  Tracy,1.306351863071347
4,1989712642,Mon Jun 01 02:32:29 PDT 2009,NO_QUERY,JaxCC,"@quickentips Nope, not sad.  Awesome.    I definitely have more money now that I've been using Quicken to keep track of it all.",-0.08201040404094369
0,1932581410,Tue May 26 21:45:52 PDT 2009,NO_QUERY,SugarPlumKelly,@HeyNiceSweater I just tried to call her. ,-0.004053142420188144
0,2285175801,Mon Jun 22 14:48:08 PDT 2009,NO_QUERY,chelseasms,@alysssaaisgreat i should just go and have fun! i gotta go to bed anyway ,-1.7545982695963973
0,2072315039,Sun Jun 07 20:47:28 PDT 2009,NO_QUERY,pattysuegray,"grad party three was awesome, seniors will truly be missed ",0.4981418365628282
0,2288553043,Mon Jun 22 19:18:37 PDT 2009,NO_QUERY,kssx0o,I need to blog ,-1.3959666388728709
4,2182605337,Mon Jun 15 13:23:36 PDT 2009,NO_QUERY,SweetDahlia,"@mickbetancourt Wow, your ankle's healed so soon? Have fun, sir! ",-0.7035683891706715
0,2064786107,Sun Jun 07 07:09:59 PDT 2009,NO_QUERY,failwatcher,"FAIL! @sugarlessgrl: #f1 Ferrari seemed lost, no gains  *sigh* surprised by Brawn's first failure, but it's still Button-domination #ma…",-0.9988401396835992
4,1554199800,Sat Apr 18 16:20:33 PDT 2009,NO_QUERY,mcflyyerr,"@katarinahj haha, they can't be that hard to get hold of tho  ..hihi, sj�nn� e godt  e vart litt starstruck xD",-0.23532524917645545
4,1980353898,Sun May 31 06:29:50 PDT 2009,NO_QUERY,jhartikainen,"@robinsk nope, sorry  I have a thermometer on the window sill which is more convenient",-2.2140685620436606
4,2054735506,Sat Jun 06 07:59:04 PDT 2009,NO_QUERY,ccimdina,@tommcfly ,-1.0003253128278695
0,1989546748,Mon Jun 01 01:56:53 PDT 2009,NO_QUERY,christingc,not looking forward to a day of work when i could be outside playing in the sun  new post: http://fashionhedonism.blogspot.com,-0.44119713591619414
4,1990012419,Mon Jun 01 03:35:08 PDT 2009,NO_QUERY,serene90,saw nc again ,0.44225970841808726
0,2052139354,Fri Jun 05 23:46:48 PDT 2009,NO_QUERY,Gerray73,My feet r crampn from walkn all ova da damn field lookn fo all my graduates.. Man i miss high sku ,0.2872240750547388
4,1964096601,Fri May 29 13:43:07 PDT 2009,NO_QUERY,Keribishop,hey all my hand is doing great! got full feeling back within a few hours  after carpel tunnel surgery. very little pain yeah!,0.5458226899896382
0,2060460835,Sat Jun 06 18:56:59 PDT 2009,NO_QUERY,kjbug40,"Gettin ready to watch some Sookie, Bill, and Eric on TrueBlood! The last disc ",-0.009699645189747905
4,1468365901,Tue Apr 07 01:13:45 PDT 2009,NO_QUERY,forexdrivingsch,"Probably looking at short week too, with long weekend.  enjoy the nice weather!",1.4006654747637552
0,2227760730,Thu Jun 18 13:36:00 PDT 2009,NO_QUERY,LaurBaier, graduation,-0.24049773330776655
